#P (bar)        	T(k)            	n_<tot> (cm-3)  	n_g (cm-3)      	m(u)            	e-              	Al              	Ar              	C               	Ca              	Cl              	Co              	Cr              	Cu              	F               	Fe              	Ge              	H               	He              	K               	Mg              	Mn              	N               	Na              	Ne              	Ni              	O               	P               	S               	Si              	Ti              	V               	Zn              	Al1Cl1          	Al1Cl1F1        	Al1Cl1F2        	Al1Cl1O1        	Al1Cl2          	Al1Cl2F1        	Al1Cl3          	Al1F1           	Al1F1O1         	Al1F2           	Al1F2O1         	Al1F3           	Al1F4Na1        	Al1H1           	Al1H1O1_1       	Al1H1O1_2       	Al1H1O2         	Al1N1           	Al1O1           	Al1O2           	Al1S1           	Al2             	Al2Cl6          	Al2F6           	Al2O1           	Al2O2           	C1Al1           	C1Cl1           	C1Cl1F1O1       	C1Cl1F3         	C1Cl1N1         	C1Cl1O1         	C1Cl2           	C1Cl2F2         	C1Cl2O1         	C1Cl3           	C1Cl3F1         	C1Cl4           	C1F1            	C1F1N1          	C1F1O1          	C1F2            	C1F2O1          	C1F3            	C1F4            	C1F4O1          	C1F8S1          	C1H1            	C1H1Cl1         	C1H1Cl3         	C1H1F1          	C1H1F1O1        	C1H1F3          	C1H1N1_1        	C1H1N1_2        	C1H1N1O1        	C1H1O1          	C1H1P1          	C1H2            	C1H2Cl2         	C1H2Cl1F1       	C1H2F2          	C1H2O1          	C1H3            	C1H3Cl1         	C1H3F1          	C1H4            	C1H4O2          	C1K1N1          	C1N1            	C1N1Na1         	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O1S1          	C1O2            	C1P1            	C1S1            	C1S2            	C1Si1           	C1Si2           	C2              	C2Cl2           	C2Cl4           	C2Cl6           	C2Cr1           	C2F2            	C2F3N1          	C2F4            	C2F6            	C2H1            	C2H1Cl1         	C2H1F1          	C2H2            	C2H2O2          	C2H2O4          	C2H3Cl1O2       	C2H4            	C2H4O1          	C2H4O3          	C2H6O2          	C2K2N2          	C2N1            	C2N1O1          	C2N2            	C2N2Na2         	C2Si1           	C2Si2           	C2O1            	C2Ti1           	C2V1            	C3              	C3H1            	C3N2O1          	C3O2            	C4              	C4H6O4          	C4N2            	C4Ni1O4         	C4Ti1           	C4V1            	C5              	C5Fe1O5         	Ca1Cl1          	Ca1Cl2          	Ca1F1           	Ca1F2           	Ca1H1           	Ca1H1O1         	Ca1H2O2         	Ca1O1           	Ca1S1           	Ca2             	Cl1Co1          	Cl1Cu1          	Cl1F1           	Cl1F1Mg1        	Cl1F1O2S1       	Cl1F1O3         	Cl1F2O1P1       	Cl1F3           	Cl1F3Si1        	Cl1F5           	Cl1F5S1         	Cl1Fe1          	Cl1H1           	C1H1Cl1F2       	C1H1Cl2F1       	Cl1H1O1         	Cl1H3Si1        	Cl1K1           	Cl1Mg1          	Cl1N1O1         	Cl1N1O2         	Cl1Na1          	Cl1Ni1          	Cl1O1           	Cl1O1Ti1        	Cl1O2           	Cl1O3           	Cl1P1           	Cl1S1           	Cl1S2           	Cl1Si1          	Cl1Ti1          	Cl2             	Cl2Co1          	Cl2F1O1P1       	Cl2Fe1          	Cl2H2Si1        	Cl2K2           	Cl2Mg1          	Cl2Na2          	Cl2Ni1          	Cl2O1_clocl     	Cl2O1_clclo     	Cl2O1Ti1        	Cl2O2_clo2cl    	Cl2O2_cloclo    	Cl2O2S1         	Cl2S1           	Cl2Si1          	Cl2Ti1          	Cl3Co1          	Cl3Cu3          	Cl3F1Si1        	Cl3Fe1          	Cl3H1Si1        	Cl3O1P1         	Cl3P1           	Cl3P1S1         	Cl3Si1          	Cl3Ti1          	Cl4Co2          	Cl4Fe2          	Cl4Mg2          	Cl4Si1          	Cl4Ti1          	Cl5P1           	Cl6Fe2          	Co1F2           	Cr1H1           	Cr1N1           	Cr1O1           	Cr1O2           	Cr1O3           	Cu1F1           	Cu1F2           	Cu1H1           	Cu1O1           	Cu1S1           	Cu2             	F1Fe1           	F1H1            	F1H1O1          	F1H1O3S1        	F1H3Si1         	F1K1            	F1Mg1           	F1N1            	F1N1O1          	F1N1O2          	F1N1O3          	F1Na1           	F1O1            	F1O1Ti1         	F1O2_ofo        	F1O2_foo        	F1P1            	F1P1S1          	F1S1            	F1Si1           	F1Ti1           	F2              	F2Fe1           	F2H2            	F2H2Si1         	F2K2            	F2Mg1           	F2N1            	F2N2cis         	F2N2trans       	F2Na2           	F2O1            	F2O1S1          	F2O1Si1         	F2O1Ti1         	F2O2            	F2O2S1          	F2P1            	F2S1            	F2S2_1          	F2S2_2          	F2Si1           	F2Ti1           	F3Fe1           	F3H1Si1         	F3H3            	F3N1            	F3N1O1          	F3O1P1          	F3P1            	F3P1S1          	F3S1            	F3Si1           	F3Ti1           	F4H4            	F4Mg2           	F4N2            	F4S1            	F4Si1           	F4Ti1           	F5H5            	F5P1            	F5S1            	F6H6            	F6S1            	F7H7            	F10S2           	Fe1H1           	Fe1H2O2         	Fe1O1           	Fe1S1           	H1K1            	H1K1O1          	H1Mg1           	H1Mg1O1         	H1Mn1           	H1N1            	H1N1O1          	H1N1O2cis       	H1N1O2trans     	H1N1O3          	H1Na1           	H1Na1O1         	H1Ni1           	H1O1            	H1O2            	H1P1            	H1S1            	H1Si1           	H1Ti1           	H2              	H2K2O2          	H2Mg1O2         	H2N1            	H2N2            	H2Na2O2         	H2O1            	H2O2            	H2O4S1          	H2P1            	H2S1            	H2Si1           	H3N1            	H3P1            	H3Si1           	H4N2            	H4Si1           	K1O1            	K2              	K2O4S1          	Mg1N1           	Mg1O1           	Mg1S1           	Mg2             	Mn1O1           	Mn1S1           	N1O1            	N1O2            	N1O3            	N1P1            	N1S1            	N1Si1           	N1Si2           	N1Ti1           	N1V1            	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	Na1O1           	Na2             	Na2O4S1         	Ni1O1           	Ni1S1           	O1P1            	O1S1            	O1S2            	O1Si1           	O1Ti1           	O1V1            	O2              	O2P1            	O2S1            	O2Si1           	O2Ti1           	O2V1            	O3              	O3S1            	O6P4            	O10P4           	P1S1            	P2              	P4              	P4S3            	S1Si1           	S1Ti1           	S2              	S3              	S4              	S5              	S6              	S7              	S8              	Si2             	Si3             	Al1+            	Al1-            	Al1Cl1+         	Al1Cl1F1+       	Al1Cl2+         	Al1Cl2-         	Al1F1+          	Al1F2+          	Al1F2-          	Al1F2O1-        	Al1F4-          	Al1H1O1+        	Al1H1O1-        	Al1O1+          	Al1O1-          	Al1O2-          	Al2O1+          	Al2O2+          	Ar1+            	C1+             	C1-             	C1F1+           	C1F2+           	C1F3+           	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	Ca1+            	Ca1-            	Ca1H1O1+        	Cl1+            	Cl1Mg1+         	Cl1S1+          	Cl1-            	Cl2S1+          	Co1+            	Co1-            	Cr1+            	Cr1-            	Cu1+            	Cu1-            	F1+             	F1-             	F1Mg1+          	F1P1+           	F1P1-           	F1S1+           	F1S1-           	F2K1-           	F2Mg1+          	F2Na1-          	F2P1+           	F2P1-           	F2S1+           	F2S1-           	F3S1+           	F3S1-           	F4S1+           	F4S1-           	F5S1+           	F5S1-           	F6S1-           	Fe1+            	Fe1-            	H1+             	H1-             	H1K1O1+         	H1Mg1O1+        	H1Na1O1+        	H1O1+           	H1O1-           	H1S1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	K1+             	K1-             	K1O1-           	Mg1+            	Mn1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	Na1+            	Na1-            	Na1O1-          	Ne1+            	Ni1+            	Ni1-            	O1+             	O1-             	O2+             	O2-             	P1+             	P1-             	S1+             	S1-             	Si1+            	Si1-            	Ti1+            	Ti1-            	V1+             	V1-             	Zn1+            	Zn1-            
1.0000000000e-06	3.7690000000e+03	1.9215289161e+12	1.9217201304e+12	1.2583988700e+00	1.0625862259e-04	2.7924181495e-10	2.3124106446e-06	2.4105144216e-04	2.7710994616e-11	2.9110410827e-07	2.0676108930e-10	1.0957209481e-10	7.0906439964e-14	3.3422954963e-08	1.1143640043e-07	4.1121123348e-09	9.2058407268e-01	7.8354685215e-02	2.3520334028e-14	5.6189336112e-08	3.3360041237e-10	6.2224403836e-05	4.3483701813e-12	7.8354685216e-05	4.8358351646e-11	4.4491272734e-04	2.1464870423e-07	1.1710828813e-05	6.7878206911e-07	9.4217177915e-12	1.6055895780e-12	7.2726105294e-09	1.1026591785e-21	1.0490935239e-33	1.6830317455e-46	8.9877122217e-31	4.9182546252e-35	1.9872254989e-47	6.9903497067e-49	1.2682773316e-20	2.1327393515e-29	4.3895062060e-33	4.7632187860e-40	6.0449343602e-46	9.5195309508e-78	8.7970973415e-18	6.8907744679e-28	2.8945311195e-25	1.0813207903e-33	9.4495244581e-22	1.4403834204e-18	5.1551389591e-29	8.6600517234e-22	1.7594315920e-28	6.0904260148e-108	1.2236654830e-101	2.2807072958e-33	7.4220300006e-43	1.2800903792e-20	5.4062794061e-18	4.7720029862e-38	9.6364787944e-61	4.0492779134e-24	9.6648583661e-23	8.6842638315e-32	1.4402807455e-61	3.2557831302e-39	1.2376287212e-47	1.4572759571e-62	6.8977495946e-64	1.9179815903e-16	1.2481055323e-24	1.6858818564e-23	4.6213325529e-30	2.0706283259e-37	1.1867773808e-45	3.0010865909e-60	8.0894638449e-74	7.3974875005e-142	4.0425738947e-11	1.1278729822e-24	6.7754900038e-55	5.9875375268e-24	1.6404406471e-30	1.3881777315e-52	6.1528098856e-16	2.0324232049e-16	1.4807910956e-25	2.2389597729e-16	2.1315914424e-20	1.6516787074e-17	1.4091085478e-46	6.5132912085e-46	1.4032412931e-45	2.5901814639e-24	6.0451846388e-24	9.7531266234e-39	1.3618415439e-38	2.4844079562e-31	4.4015640772e-55	1.5903420354e-29	1.5726929384e-10	2.2099405871e-27	1.2364155981e-19	6.5563884205e-23	1.8132794189e-21	5.9700525790e-06	1.0054977009e-19	9.4646442160e-16	4.6904581774e-15	3.6184486496e-12	2.4429740014e-24	2.9494013708e-16	1.7689668446e-27	3.8982817436e-12	5.3353022095e-39	2.0440170797e-71	2.3479858957e-105	8.3595256778e-29	2.1108076426e-40	2.7185511471e-63	6.0387393104e-70	2.7770585168e-100	1.3882040962e-16	1.2033884213e-30	3.2432343629e-31	6.5028792410e-23	5.9032018345e-43	1.6778337250e-62	8.8112921743e-67	1.7362178013e-39	1.8951191277e-51	4.1964891098e-69	2.0522051940e-81	3.0051072447e-68	1.7713531531e-18	2.6293662513e-26	1.4433650226e-26	6.5108320850e-64	3.7114028295e-22	9.7203045886e-36	1.8453786152e-17	1.4115761681e-28	9.6469991730e-30	3.5898804822e-19	1.1608760180e-24	3.4312542438e-45	1.1382930978e-32	4.1706401697e-29	1.1029700185e-117	3.6610117545e-43	1.3129703847e-74	2.1218693975e-45	7.4826821098e-47	1.3062809613e-36	6.7888472244e-91	8.1954862069e-23	1.6757045471e-34	2.5551794585e-22	9.2798435539e-34	2.2746564857e-18	4.2308244077e-26	1.7238944419e-41	1.2252959933e-20	1.5518354780e-22	9.8282104824e-32	4.1425532663e-24	9.4132605017e-27	1.8846413888e-23	7.8065605688e-33	5.1571762692e-57	2.9624033290e-64	1.2288846144e-58	3.7656912132e-60	2.1543221516e-57	9.9242364803e-99	2.5389854971e-103	2.1105899686e-21	3.7906366762e-13	5.0404943068e-53	7.5281024226e-54	1.2132801068e-25	4.9731007496e-43	5.8638905330e-26	6.8923636852e-21	3.3412808813e-28	1.1116746764e-41	4.7476142272e-24	5.1061445447e-24	9.9893192328e-19	7.2481233604e-32	7.6232522024e-32	8.0469203322e-47	6.7043007437e-21	2.2722165631e-20	1.1557602746e-32	8.8749861640e-20	1.9258389049e-23	1.1270430885e-22	1.4177737596e-36	5.2866448121e-59	2.8787053353e-33	1.0792396518e-48	1.5034744949e-60	3.9536901997e-33	5.4483119468e-57	1.4511205674e-37	7.9957742965e-36	1.3972474936e-35	2.6626787211e-44	3.1704410121e-49	2.4030898109e-49	4.6367051667e-58	1.7467404769e-35	3.5027108266e-32	3.2393671021e-36	2.2643335328e-53	1.4592101816e-96	5.9171447332e-60	4.6567086624e-49	8.1768751553e-55	2.8832226426e-60	2.3407683209e-50	1.5086211983e-63	1.4202793274e-46	1.3585769757e-49	3.3115670465e-83	4.7052980163e-76	1.6930194968e-75	1.5836565284e-61	4.9746928190e-64	2.3536838017e-85	8.3197374229e-108	8.4907017734e-37	6.9535385913e-19	1.5528881255e-21	2.4921533227e-19	9.1066844795e-29	3.1264268604e-40	4.5490216166e-27	2.3780554064e-42	1.5638358244e-21	1.3501640045e-24	3.6189767698e-26	1.6358991019e-35	6.6818584673e-21	1.5485740783e-12	4.9190305607e-27	5.3845876364e-59	1.0269960276e-41	3.1068931628e-26	4.5716570588e-20	6.6615096285e-20	1.3493869159e-28	6.8442523633e-42	4.2012399962e-56	2.3282203495e-24	1.5644431641e-20	3.6647348826e-31	4.9762413475e-37	9.1291400777e-32	2.6896360657e-20	3.9827890273e-32	3.0742777944e-20	1.2373143610e-18	3.3205588896e-22	4.1550500120e-26	1.0363679675e-33	1.0602241593e-35	4.8400869796e-46	3.3163401284e-61	2.3913525642e-32	2.6964778568e-36	5.3245865807e-48	5.8692859560e-48	1.4234726462e-57	9.3369005120e-39	3.2836682399e-45	1.0947115718e-38	1.7847076858e-43	2.6565771348e-51	1.4798215756e-56	2.8290802940e-33	2.3908028229e-35	1.3698606907e-48	7.6670055294e-48	2.4040076417e-42	1.4887930745e-33	4.6374688312e-47	8.1848056001e-51	1.3656861927e-58	4.7293067760e-54	4.5587639744e-67	1.0263641626e-56	6.1948169892e-47	8.0383682627e-61	1.4908003797e-51	1.2710994505e-42	1.4354625980e-45	4.2250099257e-81	3.5895511507e-74	4.4208399027e-86	6.2043862367e-68	5.3055059238e-56	4.4114658260e-60	1.1301535944e-103	3.7630634335e-78	2.3475122937e-86	3.8189551240e-126	1.1415745059e-103	5.5055740988e-149	7.5050870020e-185	2.3462702275e-16	7.0864233039e-40	2.6552845028e-17	6.0255268788e-20	2.3015091938e-22	5.4548808577e-30	1.6284606419e-16	8.3119340561e-24	3.0751116563e-17	9.1085076989e-12	4.5123850282e-21	1.3045905439e-31	1.4444940386e-31	2.0341599377e-44	3.0877359396e-20	5.1241597404e-28	3.4855616049e-19	6.6600339247e-10	6.2576155328e-22	5.4191470326e-14	3.4168764797e-12	4.3180374318e-14	5.0041851538e-20	7.8035814374e-07	1.7231393445e-70	6.8207527292e-40	1.2034106938e-18	7.1888775963e-30	1.6139469084e-66	1.0377783792e-15	2.2848305851e-29	7.0155767673e-62	1.7607329133e-21	2.7806595894e-19	1.5091801333e-22	2.8192791258e-25	9.2200201334e-29	2.3998461859e-29	4.0983484294e-46	8.6041492444e-38	1.0342937072e-24	1.6850191659e-37	8.6949479568e-88	4.5590906130e-18	1.7550075502e-17	1.5181695380e-19	9.3475873083e-26	4.1955107379e-20	4.3252447976e-23	1.0459621699e-11	3.5081464011e-24	2.3212883493e-38	3.3457712359e-15	2.9405157467e-15	1.6848012057e-15	2.1654091078e-28	3.8401186281e-22	2.0683397712e-22	7.3633075865e-09	5.3405234170e-23	1.4830461211e-47	5.7305455278e-61	4.6784237492e-73	1.8848924065e-24	1.6707063802e-22	8.2335893565e-33	5.8474328058e-84	5.2054195556e-21	8.1905887694e-23	1.9556583292e-14	4.4059024963e-14	4.1727618951e-27	5.2803527180e-12	4.1809840063e-18	7.7306313716e-20	2.3028585660e-13	1.6744086426e-23	2.8710691501e-23	1.3076873116e-22	1.9703196105e-26	1.2204979974e-27	3.5166369133e-28	5.9382529910e-36	1.9462331772e-107	4.7205088507e-145	8.3928454166e-18	1.8491993770e-19	1.3164073898e-48	2.1819493423e-90	1.0178980284e-15	2.3754277321e-22	5.8750668143e-17	4.6763002966e-31	1.0242402597e-44	4.7837900622e-60	2.7648971862e-73	2.5996392409e-86	1.0889065461e-100	1.6228936232e-20	5.3738624073e-34	2.5942882371e-06	3.6138716708e-22	2.5832991094e-21	2.2446403154e-32	1.5174972033e-33	3.0947756806e-45	9.5803342133e-21	3.8440273572e-32	3.8678088667e-43	1.5492550190e-50	1.8309885986e-67	1.0546096143e-21	3.8173609677e-36	6.4816687611e-18	3.7833948411e-27	3.1598586125e-37	3.9720489419e-31	7.3978195801e-43	5.5040309329e-14	7.5756648316e-07	1.0106394497e-15	1.2232322308e-16	1.5410152195e-32	9.0548363695e-46	2.8365024662e-13	5.2294841484e-22	2.1877297955e-15	5.5887388982e-16	1.4353411917e-18	1.0462835890e-26	4.9721411493e-20	2.0139978134e-06	5.3714761836e-23	2.2931765611e-21	1.0771214066e-11	7.5352505432e-18	3.1457842800e-20	6.7259858559e-16	4.2196412747e-35	8.9756454504e-08	1.7190595255e-22	4.0174135093e-07	1.1046861234e-22	1.4258137890e-08	2.6897732603e-25	1.3629712364e-18	3.7502127291e-17	2.3940452689e-17	9.6591556441e-21	1.7565666017e-31	4.4763839324e-21	1.1764252233e-30	1.2228233950e-52	2.3703543713e-37	9.3254589771e-51	4.6407929116e-34	2.7030196106e-44	4.5835321177e-36	4.5296548361e-46	2.6605495385e-52	6.6944015274e-61	9.8462815348e-71	5.7941151323e-78	7.5538666646e-89	2.8475878007e-93	4.0858252783e-114	2.9000089522e-05	3.2636799579e-20	1.6466460562e-06	8.5824441894e-13	1.5469215257e-26	1.1825277946e-21	1.4621326754e-26	8.2472052319e-15	8.2952622595e-21	1.6649109473e-22	1.3937397066e-12	6.5883153766e-14	6.0533631278e-22	5.5552834897e-24	1.1325576967e-21	9.8642680833e-08	9.8297037101e-27	2.9743241347e-35	3.6593050424e-05	2.4744567019e-07	2.7177310654e-11	2.0346206869e-17	4.3138813264e-12	8.1240203438e-34	1.3811985372e-16	5.2776128333e-23	1.3538262948e-26	1.5997929911e-06	2.1495770023e-24	4.2833540874e-33	3.4245858732e-20	1.5277462400e-06	9.0602699195e-23	6.8526670482e-10	4.8983173354e-15	8.7027437915e-17	3.6460885097e-25	2.1978580397e-08	8.5690919242e-19	4.2486796618e-07	8.5100018032e-16	2.9110831682e-05	4.5886910902e-18	8.2038006043e-08	2.4579418437e-24	7.8338629321e-09	8.6885399906e-25	2.6151893386e-08	2.1006038337e-21
